playerID,bbrefID,name,pos,sec_pos,era,peak_year,debut_year,last_year,team,franchise_name,career_ab,career_h,career_hr,career_sb,career_bb,career_so,seasons,bats,ba,obp,iso,k_rate,bb_rate,contact_val,power_val,eye_val,speed_val,defense_val,con_grade,pow_grade,eye_grade,spd_grade,def_grade,avg_attr_score,rarity,is_allstar,is_hof,allstar_selections,gold_gloves,gg_bonus,defense_source
pearsal02,pearsal02,Albie Pearson,CF,RF,Expansion (1961-1976),1962,1958,1966,LAA,Los Angeles Angels of Anaheim,3077,831,28,77.0,477,195.0,10,L,0.27,0.369,0.085,0.055,0.133,74.0,19.7,85.3,60.4,27.7,B,F,A,C+,D-,53.4,Common,True,False,1,0,0,bbref_war
cepedor01,cepedor01,Orlando Cepeda,1B,RF,Expansion (1961-1976),1966,1958,1974,SFN,San Francisco Giants,7927,2351,379,142.0,588,1169.0,19,R,0.297,0.35,0.203,0.135,0.068,79.9,81.0,24.0,53.0,27.9,B+,A-,D-,C-,D-,53.2,Rare,True,True,11,0,0,bbref_war
cartyri01,cartyri01,Rico Carty,LF,RF,Expansion (1961-1976),1973,1963,1979,ATL,Atlanta Braves,5606,1677,204,21.0,642,663.0,18,R,0.299,0.369,0.165,0.105,0.102,88.9,61.2,55.7,25.7,32.3,A,C+,C,D-,D,52.8,Common,True,False,1,0,0,bbref_war
callijo01,callijo01,Johnny Callison,RF,,Expansion (1961-1976),1966,1958,1973,PHI,Philadelphia Phillies,6652,1757,226,74.0,650,1064.0,16,L,0.264,0.331,0.177,0.144,0.088,48.5,67.0,43.0,52.8,51.9,D+,B-,D+,C-,C-,52.6,Common,True,False,4,0,0,bbref_war
siebeno01,siebeno01,Norm Siebern,1B,RF,Expansion (1961-1976),1963,1956,1968,KC1,Oakland Athletics,4481,1217,132,18.0,708,748.0,13,L,0.272,0.369,0.151,0.143,0.135,55.5,53.8,86.7,27.4,38.0,C,C-,A,D-,D,52.3,Common,True,False,3,1,2,bbref_war
parkewe01,parkewe01,Wes Parker,1B,RF,Expansion (1961-1976),1968,1964,1972,LAN,Los Angeles Dodgers,4157,1110,64,60.0,532,615.0,9,B,0.267,0.351,0.108,0.129,0.112,54.4,31.9,65.3,53.7,53.9,C-,D,B-,C-,C-,51.8,Common,False,False,0,6,6,bbref_war
bostoly01,bostoly01,Lyman Bostock,CF,RF,Expansion (1961-1976),1976,1975,1978,MIN,Minnesota Twins,2004,624,23,45.0,171,174.0,4,L,0.311,0.365,0.115,0.079,0.078,99.0,35.7,33.2,56.6,33.3,S,D,D,C,D,51.6,Common,False,False,0,0,0,bbref_war
ageeto01,ageeto01,Tommie Agee,CF,RF,Expansion (1961-1976),1968,1962,1973,NYN,New York Mets,3912,999,130,167.0,342,918.0,13,R,0.255,0.32,0.157,0.213,0.079,24.9,56.5,35.0,77.3,63.6,D-,C,D,B+,C+,51.5,Common,True,False,2,2,4,bbref_war
killeha01,killeha01,Harmon Killebrew,1B,"3B,RF",Expansion (1961-1976),1964,1954,1975,MIN,Minnesota Twins,8147,2086,573,19.0,1559,1699.0,22,R,0.256,0.376,0.252,0.173,0.159,34.7,99.0,99.0,23.5,1.1,D,S,S,D-,F,51.5,Rare,True,True,13,0,0,bbref_war
powelbo01,powelbo01,Boog Powell,1B,RF,Expansion (1961-1976),1969,1961,1977,BAL,Baltimore Orioles,6681,1776,339,20.0,1001,1226.0,17,L,0.266,0.361,0.196,0.158,0.129,47.0,76.2,80.8,26.0,27.6,D+,B+,A-,D-,D-,51.5,Common,True,False,4,0,0,bbref_war
foyjo01,foyjo01,Joe Foy,3B,,Expansion (1961-1976),1968,1966,1971,BOS,Boston Red Sox,2484,615,58,99.0,390,405.0,6,R,0.248,0.351,0.124,0.139,0.134,34.7,39.4,85.6,67.9,29.5,D,D,A,B-,D-,51.4,Common,False,False,0,0,0,bbref_war
briggjo02,briggjo02,John Briggs,LF,"1B,RF",Expansion (1961-1976),1970,1964,1975,PHI,Philadelphia Phillies,4117,1041,139,64.0,663,785.0,14,L,0.253,0.355,0.163,0.163,0.138,34.0,59.5,89.3,47.4,25.6,D,C,A,D+,D-,51.2,Common,False,False,0,0,0,bbref_war
maybejo01,maybejo01,John Mayberry,1B,,Expansion (1961-1976),1976,1968,1982,KCA,Kansas City Royals,5447,1379,255,20.0,881,810.0,16,L,0.253,0.36,0.186,0.126,0.137,42.7,71.0,88.5,29.9,23.7,D+,B,A,D-,D-,51.2,Common,True,False,2,0,0,bbref_war
greenle01,greenle01,Lenny Green,CF,RF,Expansion (1961-1976),1963,1957,1968,BAL,Baltimore Orioles,2956,788,47,78.0,368,260.0,15,L,0.267,0.351,0.113,0.077,0.109,65.8,34.1,62.6,60.1,32.5,B-,D,C+,C+,D,51.0,Common,False,False,0,0,0,bbref_war
brownga01,brownga01,Gates Brown,LF,RF,Expansion (1961-1976),1969,1963,1975,DET,Detroit Tigers,2262,582,84,30.0,242,275.0,13,L,0.257,0.33,0.163,0.108,0.095,50.4,58.5,49.7,57.1,39.0,C-,C,D+,C,D,50.9,Common,False,False,0,0,0,bbref_war
tenacge01,tenacge01,Gene Tenace,C,1B,Expansion (1961-1976),1976,1969,1983,OAK,Oakland Athletics,4390,1060,201,36.0,984,998.0,15,R,0.241,0.388,0.187,0.181,0.179,19.6,71.7,99.0,32.1,31.5,F,B,S,D,D,50.8,Common,True,False,1,0,0,bbref_war
harpeto01,harpeto01,Tommy Harper,LF,"2B,3B,RF",Expansion (1961-1976),1970,1962,1976,CIN,Cincinnati Reds,6269,1609,146,408.0,753,1080.0,16,R,0.257,0.338,0.122,0.152,0.106,39.8,38.5,59.9,93.1,22.2,D,D,C,A+,D-,50.7,Common,True,False,1,0,0,bbref_war
hislela01,hislela01,Larry Hisle,CF,RF,Expansion (1961-1976),1976,1968,1982,ML4,Milwaukee Brewers,4205,1146,166,128.0,462,941.0,14,R,0.273,0.347,0.18,0.198,0.097,43.8,68.3,51.6,63.8,24.8,D+,B-,C-,C+,D-,50.5,Common,True,False,2,0,0,bbref_war
aloufe01,aloufe01,Felipe Alou,RF,1B,Expansion (1961-1976),1967,1958,1974,SFN,San Francisco Giants,7339,2101,206,107.0,423,706.0,19,R,0.286,0.328,0.146,0.09,0.054,80.8,51.7,11.0,54.3,53.7,A-,C-,F,C-,C-,50.3,Common,True,False,3,0,0,bbref_war
crawfwi01,crawfwi01,Willie Crawford,RF,,Expansion (1961-1976),1971,1964,1977,LAN,Los Angeles Dodgers,3435,921,86,47.0,431,664.0,15,L,0.268,0.349,0.14,0.17,0.11,46.2,47.7,63.9,48.0,45.6,D+,D+,C+,D+,D+,50.3,Common,False,False,0,0,0,bbref_war
pinsova01,pinsova01,Vada Pinson,CF,RF,Expansion (1961-1976),1966,1958,1975,CIN,Cincinnati Reds,9645,2757,256,305.0,574,1196.0,18,L,0.286,0.327,0.156,0.116,0.055,74.5,56.7,12.6,74.8,32.2,B,C,F,B,D,50.2,Common,True,False,4,1,2,bbref_war
kingji01,kingji01,Jim King,RF,,Expansion (1961-1976),1963,1955,1967,WS2,Texas Rangers,2918,699,117,23.0,363,401.0,13,L,0.24,0.326,0.172,0.121,0.109,31.6,63.5,62.7,49.6,43.0,D,C+,C+,D+,D+,50.1,Common,False,False,0,0,0,bbref_war
campabe01,campabe01,Bert Campaneris,SS,3B,Expansion (1961-1976),1974,1964,1983,OAK,Oakland Athletics,8684,2249,79,649.0,618,1142.0,20,R,0.259,0.311,0.083,0.121,0.066,49.0,18.0,22.0,99.0,62.1,D+,F,D-,S,C+,50.0,Common,True,False,6,0,0,bbref_war
boyercl02,boyercl02,Clete Boyer,3B,SS,Expansion (1961-1976),1964,1955,1971,NYA,New York Yankees,5780,1396,162,41.0,470,931.0,16,R,0.242,0.299,0.13,0.147,0.074,27.4,41.9,30.2,51.1,99.0,D-,D+,D,C-,S,49.9,Common,False,False,0,1,2,bbref_war
fairlro01,fairlro01,Ron Fairly,1B,RF,Expansion (1961-1976),1969,1958,1978,LAN,Los Angeles Dodgers,7184,1913,215,35.0,1052,877.0,23,L,0.266,0.36,0.142,0.105,0.126,59.2,48.7,78.5,33.1,30.1,C,D+,B+,D,D,49.9,Common,True,False,2,0,0,bbref_war
hintoch01,hintoch01,Chuck Hinton,LF,"1B,RF",Expansion (1961-1976),1966,1961,1971,CLE,Cleveland Indians,3968,1048,113,130.0,416,685.0,11,R,0.264,0.332,0.147,0.155,0.094,46.0,51.0,48.5,71.4,31.7,D+,C-,D+,B,D,49.7,Common,True,False,1,0,0,bbref_war
murcebo01,murcebo01,Bobby Murcer,RF,,Expansion (1961-1976),1976,1965,1983,NYA,New York Yankees,6730,1862,252,127.0,862,841.0,18,L,0.277,0.357,0.168,0.109,0.112,67.7,62.0,65.3,50.4,3.0,B-,C+,B-,C-,F,49.7,Common,True,False,5,1,2,bbref_war
perezto01,perezto01,Tony Perez,1B,3B,Expansion (1961-1976),1975,1964,1986,CIN,Cincinnati Reds,9778,2732,379,49.0,925,1867.0,23,R,0.279,0.341,0.184,0.172,0.085,55.9,71.2,40.4,42.8,38.2,C,B,D+,D+,D,49.7,Common,True,True,7,0,0,bbref_war
rosepe01,rosepe01,Pete Rose,LF,"1B,2B,3B,RF",Expansion (1961-1976),1975,1963,1986,CIN,Cincinnati Reds,14053,4256,160,198.0,1566,1143.0,25,B,0.303,0.375,0.106,0.072,0.099,99.0,31.6,53.3,49.7,15.1,S,D,C-,D+,F,49.7,Common,True,False,17,2,4,bbref_war
kellypa01,kellypa01,Pat Kelly,RF,,Expansion (1961-1976),1974,1967,1981,CHA,Chicago White Sox,4338,1147,76,250.0,588,768.0,15,L,0.264,0.354,0.112,0.154,0.118,46.5,33.6,70.9,81.1,15.3,D+,D,B,A-,F,49.5,Common,True,False,1,0,0,bbref_war
tovarce01,tovarce01,Cesar Tovar,CF,"2B,3B,RF,SS",Expansion (1961-1976),1972,1965,1976,MIN,Minnesota Twins,5569,1546,46,226.0,413,410.0,14,R,0.278,0.335,0.09,0.067,0.068,78.0,22.4,24.0,76.4,44.9,B+,D-,D-,B+,D+,49.1,Common,False,False,0,0,0,bbref_war
hendeke01,hendeke01,Ken Henderson,CF,RF,Expansion (1961-1976),1974,1965,1980,SFN,San Francisco Giants,4553,1168,122,86.0,589,763.0,18,B,0.257,0.343,0.139,0.147,0.113,41.1,47.9,66.3,55.6,34.1,D+,D+,B-,C,D,49.0,Common,False,False,0,0,0,bbref_war
munsoth01,munsoth01,Thurman Munson,C,,Expansion (1961-1976),1974,1969,1979,NYA,New York Yankees,5344,1558,113,48.0,438,571.0,11,R,0.292,0.346,0.118,0.097,0.074,83.8,36.7,30.3,39.9,54.5,A-,D,D,D,C-,49.0,Common,True,False,7,3,6,bbref_war
geigega01,geigega01,Gary Geiger,CF,RF,Expansion (1961-1976),1964,1958,1970,BOS,Boston Red Sox,2569,633,77,62.0,341,466.0,12,L,0.246,0.337,0.148,0.158,0.116,29.2,50.9,69.0,60.9,34.4,D-,C-,B-,C+,D,48.9,Common,False,False,0,0,0,bbref_war
romanjo01,romanjo01,John Romano,C,,Expansion (1961-1976),1962,1958,1967,CLE,Cleveland Indians,2767,706,129,7.0,414,485.0,10,R,0.255,0.354,0.188,0.15,0.128,39.1,71.9,79.9,20.4,33.3,D,B,B+,D-,D,48.9,Common,True,False,3,0,0,bbref_war
mazerbi01,mazerbi01,Bill Mazeroski,2B,,Expansion (1961-1976),1964,1956,1972,PIT,Pittsburgh Pirates,7755,2016,138,27.0,447,706.0,17,R,0.26,0.299,0.107,0.085,0.054,58.0,30.5,11.2,45.3,99.0,C,D,F,D+,S,48.8,Common,True,True,10,8,6,bbref_war
brocklo01,brocklo01,Lou Brock,LF,RF,Expansion (1961-1976),1970,1961,1979,SLN,St. Louis Cardinals,10332,3023,149,938.0,761,1730.0,20,L,0.293,0.343,0.118,0.155,0.068,71.8,36.6,24.3,99.0,11.8,B,D,D-,S,F,48.7,Common,True,True,6,0,0,bbref_war
treshto01,treshto01,Tom Tresh,LF,"RF,SS",Expansion (1961-1976),1966,1961,1969,NYA,New York Yankees,4251,1041,153,45.0,550,698.0,10,B,0.245,0.335,0.166,0.143,0.113,31.3,61.0,66.1,48.0,36.7,D,C+,B-,D+,D,48.6,Common,True,False,2,1,2,bbref_war
freehbi01,freehbi01,Bill Freehan,C,1B,Expansion (1961-1976),1969,1961,1976,DET,Detroit Tigers,6073,1591,200,24.0,626,753.0,15,R,0.262,0.34,0.15,0.11,0.091,54.3,52.6,46.0,36.3,53.2,C-,C-,D+,D,C-,48.5,Common,True,False,11,5,6,bbref_war
johnsda02,johnsda02,Davey Johnson,2B,1B,Expansion (1961-1976),1972,1965,1978,BAL,Baltimore Orioles,4797,1252,136,33.0,559,675.0,14,R,0.261,0.34,0.143,0.124,0.103,50.1,50.2,56.7,39.2,46.1,C-,C-,C,D,D+,48.5,Common,True,False,4,3,6,bbref_war
skinnbo01,skinnbo01,Bob Skinner,LF,"1B,RF",Expansion (1961-1976),1962,1954,1966,PIT,Pittsburgh Pirates,4318,1198,103,67.0,485,646.0,14,L,0.277,0.351,0.144,0.133,0.1,62.9,49.9,54.3,53.7,21.5,C+,D+,C-,C-,D-,48.5,Common,True,False,3,0,0,bbref_war
batteea01,batteea01,Earl Battey,C,,Expansion (1961-1976),1961,1955,1967,MIN,Minnesota Twins,3586,969,104,13.0,421,470.0,13,R,0.27,0.349,0.138,0.116,0.104,60.4,46.9,57.5,31.1,46.1,C+,D+,C,D,D+,48.4,Common,True,False,5,3,6,bbref_war
willsma01,willsma01,Maury Wills,SS,3B,Expansion (1961-1976),1966,1959,1972,LAN,Los Angeles Dodgers,7588,2134,20,586.0,552,684.0,15,B,0.281,0.33,0.05,0.084,0.067,77.6,1.0,23.8,99.0,40.5,B+,F,D-,S,D+,48.4,Common,True,False,7,2,4,bbref_war
howsedi01,howsedi01,Dick Howser,SS,2B,Expansion (1961-1976),1964,1961,1968,CLE,Cleveland Indians,2483,617,16,105.0,367,186.0,9,R,0.248,0.346,0.069,0.065,0.127,52.3,11.0,79.7,73.9,24.6,C-,F,B+,B,D-,48.3,Common,True,False,2,0,0,bbref_war
soderer01,soderer01,Eric Soderholm,3B,,Expansion (1961-1976),1976,1971,1980,MIN,Minnesota Twins,2894,764,102,18.0,295,359.0,10,R,0.264,0.335,0.157,0.111,0.091,55.8,56.3,46.1,31.4,52.0,C,C,D+,D,C-,48.3,Common,False,False,0,0,0,bbref_war
staubru01,staubru01,Rusty Staub,RF,1B,Expansion (1961-1976),1974,1963,1985,NYN,New York Mets,9720,2716,292,47.0,1255,888.0,24,L,0.279,0.362,0.151,0.079,0.112,76.9,54.4,65.6,35.6,9.1,B+,C-,B-,D,F,48.3,Common,True,False,6,0,0,bbref_war
charled01,charled01,Ed Charles,3B,,Expansion (1961-1976),1966,1962,1969,KC1,Oakland Athletics,3482,917,86,86.0,332,525.0,9,R,0.263,0.33,0.134,0.136,0.086,49.7,44.4,40.8,64.1,42.1,D+,D+,D+,C+,D+,48.2,Common,False,False,0,0,0,bbref_war
petrori01,petrori01,Rico Petrocelli,SS,3B,Expansion (1961-1976),1970,1963,1976,BOS,Boston Red Sox,5390,1352,210,10.0,661,926.0,13,R,0.251,0.332,0.169,0.151,0.108,34.9,62.8,61.4,18.8,62.6,D,C+,C+,F,C+,48.1,Common,True,False,2,0,0,bbref_war
geronce01,geronce01,Cesar Geronimo,CF,RF,Expansion (1961-1976),1976,1969,1983,CIN,Cincinnati Reds,3780,977,51,82.0,354,746.0,15,L,0.258,0.325,0.11,0.178,0.084,35.7,32.0,39.7,66.1,65.9,D,D,D,B-,B-,47.9,Common,False,False,0,4,6,bbref_war
hallji02,hallji02,Jimmie Hall,CF,RF,Expansion (1961-1976),1968,1963,1970,MIN,Minnesota Twins,2848,724,121,38.0,287,529.0,12,L,0.254,0.321,0.179,0.168,0.091,34.2,67.1,45.7,51.7,40.1,D,B-,D+,C-,D+,47.8,Common,True,False,2,0,0,bbref_war
belanma01,belanma01,Mark Belanger,SS,,Expansion (1961-1976),1974,1965,1982,BAL,Baltimore Orioles,5784,1316,20,167.0,576,839.0,18,R,0.228,0.3,0.052,0.13,0.089,18.6,1.6,44.2,75.3,99.0,F,F,D+,B+,S,47.7,Common,True,False,1,8,6,bbref_war
cashda01,cashda01,Dave Cash,2B,,Expansion (1961-1976),1974,1969,1980,PIT,Pittsburgh Pirates,5554,1571,21,120.0,424,309.0,12,R,0.283,0.334,0.075,0.051,0.07,86.3,14.7,26.5,60.3,50.0,A,F,D-,C+,C-,47.6,Common,True,False,3,0,0,bbref_war
jonesma01,jonesma01,Mack Jones,CF,RF,Expansion (1961-1976),1966,1961,1971,ML1,Atlanta Braves,3091,778,133,65.0,383,756.0,10,L,0.252,0.347,0.192,0.212,0.107,21.9,74.2,61.0,53.8,27.2,D-,B,C+,C-,D-,47.6,Common,False,False,0,0,0,bbref_war
thomaga01,thomaga01,Gary Thomasson,CF,"1B,RF",Expansion (1961-1976),1976,1972,1980,SFN,San Francisco Giants,2373,591,61,50.0,291,463.0,10,L,0.249,0.33,0.142,0.172,0.108,28.5,48.5,61.8,62.7,36.6,D-,D+,C+,C+,D,47.6,Common,False,False,0,0,0,bbref_war
fregoji01,fregoji01,Jim Fregosi,SS,"1B,3B",Expansion (1961-1976),1970,1961,1978,CAL,Los Angeles Angels of Anaheim,6523,1726,151,76.0,715,1097.0,20,R,0.265,0.338,0.134,0.15,0.098,47.6,44.2,51.9,54.2,38.8,D+,D+,C-,C-,D,47.3,Common,True,False,6,1,2,bbref_war
garrewa01,garrewa01,Wayne Garrett,3B,2B,Expansion (1961-1976),1974,1969,1978,NYN,New York Mets,3285,786,61,38.0,561,529.0,12,L,0.239,0.35,0.102,0.136,0.145,27.8,27.1,95.7,43.0,43.0,D-,D-,S,D+,D+,47.3,Common,False,False,0,0,0,bbref_war
moneydo01,moneydo01,Don Money,3B,"1B,2B,SS",Expansion (1961-1976),1976,1968,1983,ML4,Milwaukee Brewers,6215,1623,176,80.0,600,866.0,16,R,0.261,0.328,0.145,0.125,0.087,50.0,51.0,41.9,49.8,44.0,C-,C-,D+,D+,D+,47.3,Common,True,False,4,0,0,bbref_war
northji01,northji01,Jim Northrup,RF,,Expansion (1961-1976),1970,1964,1975,DET,Detroit Tigers,4692,1254,153,39.0,449,635.0,14,L,0.267,0.333,0.162,0.122,0.086,56.3,59.4,41.4,39.0,40.1,C,C,D+,D,D+,47.2,Common,False,False,0,0,0,bbref_war
skowrbi01,skowrbi01,Bill Skowron,1B,,Expansion (1961-1976),1962,1954,1967,NYA,New York Yankees,5547,1566,211,16.0,383,870.0,16,R,0.282,0.332,0.177,0.144,0.064,64.8,66.7,20.1,32.1,51.1,C+,B-,D-,D,C-,47.0,Common,True,False,8,0,0,bbref_war
stargwi01,stargwi01,Willie Stargell,LF,"1B,RF",Expansion (1961-1976),1972,1962,1982,PIT,Pittsburgh Pirates,7927,2232,475,17.0,937,1936.0,21,L,0.282,0.36,0.247,0.215,0.104,48.3,99.0,57.8,25.8,3.9,D+,S,C,D-,F,47.0,Common,True,True,7,0,0,bbref_war
wardpe01,wardpe01,Pete Ward,3B,"1B,RF",Expansion (1961-1976),1966,1962,1970,CHA,Chicago White Sox,3060,776,98,20.0,371,539.0,9,L,0.254,0.339,0.152,0.154,0.106,36.7,53.9,59.8,36.5,48.2,D,C-,C,D,D+,47.0,Common,False,False,0,0,0,bbref_war
torrejo01,torrejo01,Joe Torre,C,"1B,3B",Expansion (1961-1976),1968,1960,1977,SLN,St. Louis Cardinals,7874,2342,252,23.0,779,1094.0,18,R,0.297,0.365,0.155,0.124,0.089,83.0,55.3,43.6,26.7,25.1,A-,C,D+,D-,D-,46.7,Common,True,False,9,1,2,bbref_war
maddoel01,maddoel01,Elliott Maddox,CF,"3B,RF",Expansion (1961-1976),1975,1970,1980,NYA,New York Yankees,2843,742,18,60.0,409,358.0,11,R,0.261,0.358,0.073,0.108,0.124,53.7,13.5,76.1,47.7,42.1,C-,F,B+,D+,D+,46.6,Common,False,False,0,0,0,bbref_war
mcauldi01,mcauldi01,Dick McAuliffe,2B,"3B,SS",Expansion (1961-1976),1968,1960,1975,DET,Detroit Tigers,6185,1530,197,63.0,882,974.0,16,L,0.247,0.343,0.156,0.137,0.124,35.0,55.2,76.2,41.8,24.9,D,C,B+,D+,D-,46.6,Common,True,False,3,0,0,bbref_war
cardejo02,cardejo02,Jose Cardenal,CF,RF,Expansion (1961-1976),1972,1963,1980,CHN,Chicago Cubs,6964,1913,138,329.0,608,807.0,21,R,0.275,0.333,0.12,0.105,0.079,66.7,38.3,34.9,77.0,15.3,B-,D,D,B+,F,46.4,Common,False,False,0,0,0,bbref_war
patekfr01,patekfr01,Freddie Patek,SS,,Expansion (1961-1976),1974,1968,1981,KCA,Kansas City Royals,5530,1340,41,385.0,523,787.0,14,R,0.242,0.309,0.081,0.128,0.085,32.3,17.3,40.5,99.0,42.5,D,F,D+,S,D+,46.3,Common,True,False,3,0,0,bbref_war
altmage01,altmage01,George Altman,RF,,Expansion (1961-1976),1963,1959,1967,CHN,Chicago Cubs,3091,832,101,52.0,268,572.0,9,L,0.269,0.329,0.163,0.168,0.079,47.6,59.3,34.4,56.8,32.5,D+,C,D,C,D,46.1,Common,True,False,3,0,0,bbref_war
grababi01,grababi01,Billy Grabarkewitz,3B,"2B,SS",Expansion (1961-1976),1973,1969,1975,LAN,Los Angeles Dodgers,1161,274,28,33.0,202,321.0,9,R,0.236,0.351,0.128,0.232,0.146,3.2,41.0,97.1,58.1,30.3,F,D+,S,C,D,45.9,Common,True,False,1,0,0,bbref_war
blefacu01,blefacu01,Curt Blefary,LF,"1B,RF",Expansion (1961-1976),1970,1965,1972,BAL,Baltimore Orioles,2947,699,112,24.0,456,444.0,10,L,0.237,0.342,0.163,0.128,0.132,27.7,58.7,83.9,33.0,25.9,D-,C,A-,D,D-,45.8,Common,False,False,0,0,0,bbref_war
kirklwi01,kirklwi01,Willie Kirkland,RF,,Expansion (1961-1976),1962,1958,1966,CLE,Cleveland Indians,3494,837,148,52.0,323,648.0,10,L,0.24,0.304,0.182,0.168,0.084,21.0,68.7,38.8,57.5,42.9,D-,B-,D,C,D+,45.8,Common,False,False,0,0,0,bbref_war
rudijo01,rudijo01,Joe Rudi,LF,"1B,RF",Expansion (1961-1976),1974,1967,1982,OAK,Oakland Athletics,5556,1468,179,25.0,369,870.0,16,R,0.264,0.311,0.162,0.145,0.061,48.4,60.1,18.2,43.6,57.3,D+,C+,F,D+,C,45.5,Common,True,False,3,3,6,bbref_war
brandja01,brandja01,Jackie Brandt,CF,RF,Expansion (1961-1976),1962,1956,1967,BAL,Baltimore Orioles,3895,1020,112,45.0,351,574.0,13,R,0.262,0.323,0.15,0.134,0.082,48.7,53.1,37.2,47.4,40.5,D+,C-,D,D+,D+,45.4,Common,True,False,2,1,2,bbref_war
mcmulke01,mcmulke01,Ken McMullen,3B,,Expansion (1961-1976),1970,1962,1977,LAN,Los Angeles Dodgers,5131,1273,156,20.0,510,815.0,17,R,0.248,0.316,0.135,0.143,0.09,34.2,44.2,44.4,36.0,67.2,D,D+,D+,D,B-,45.2,Common,False,False,0,0,0,bbref_war
mondari01,mondari01,Rick Monday,CF,RF,Expansion (1961-1976),1975,1966,1984,LAN,Los Angeles Dodgers,6136,1619,241,98.0,924,1513.0,19,L,0.264,0.361,0.179,0.213,0.13,32.7,67.4,82.0,42.9,1.0,D,B-,A-,D+,F,45.2,Common,True,False,2,0,0,bbref_war
bailebo01,bailebo01,Bob Bailey,3B,"1B,RF",Expansion (1961-1976),1970,1962,1978,MON,Washington Nationals,6082,1564,189,85.0,852,1126.0,18,R,0.257,0.347,0.146,0.161,0.122,38.4,50.3,74.3,41.5,20.8,D,C-,B,D+,D-,45.1,Common,False,False,0,0,0,bbref_war
francti01,francti01,Tito Francona,LF,"1B,RF",Expansion (1961-1976),1964,1956,1970,CLE,Cleveland Indians,5121,1395,125,46.0,544,694.0,19,L,0.272,0.343,0.13,0.121,0.095,61.2,42.9,49.3,47.1,23.9,C+,D+,D+,D+,D-,44.9,Common,True,False,1,0,0,bbref_war
harreke01,harreke01,Ken Harrelson,1B,RF,Expansion (1961-1976),1967,1963,1971,KC1,Oakland Athletics,2941,703,131,53.0,382,577.0,13,R,0.239,0.325,0.175,0.172,0.114,19.5,64.6,67.1,48.9,24.0,F,C+,B-,D+,D-,44.8,Common,True,False,1,0,0,bbref_war
blasido01,blasido01,Don Blasingame,2B,,Expansion (1961-1976),1961,1955,1966,SLN,St. Louis Cardinals,5296,1366,21,105.0,552,462.0,15,L,0.258,0.329,0.069,0.079,0.094,57.6,10.4,48.5,60.2,46.7,C,F,D+,C+,D+,44.7,Common,True,False,1,0,0,bbref_war
heganmi01,heganmi01,Mike Hegan,1B,RF,Expansion (1961-1976),1972,1964,1977,ML4,Milwaukee Brewers,2080,504,53,28.0,311,489.0,15,L,0.242,0.341,0.129,0.203,0.129,15.5,41.2,81.1,44.2,40.2,F,D+,A-,D+,D+,44.4,Common,True,False,1,0,0,bbref_war
mayca01,mayca01,Carlos May,LF,"1B,RF",Expansion (1961-1976),1974,1968,1977,CHA,Chicago White Sox,4120,1127,90,85.0,512,565.0,12,L,0.274,0.357,0.118,0.12,0.109,62.4,36.7,62.1,49.6,11.3,C+,D,C+,D+,F,44.4,Common,True,False,2,0,0,bbref_war
dietzdi01,dietzdi01,Dick Dietz,C,,Expansion (1961-1976),1970,1966,1973,SFN,San Francisco Giants,1829,478,66,4.0,381,402.0,8,R,0.261,0.39,0.163,0.18,0.17,37.9,60.4,99.0,12.4,12.0,D,C+,S,F,F,44.3,Common,True,False,1,0,0,bbref_war
mccarti01,mccarti01,Tim McCarver,C,1B,Expansion (1961-1976),1972,1959,1980,SLN,St. Louis Cardinals,5529,1501,97,61.0,548,422.0,24,L,0.271,0.337,0.117,0.068,0.089,72.2,36.0,43.7,43.9,25.9,B,D,D+,D+,D-,44.3,Common,True,False,2,0,0,bbref_war
heldwo01,heldwo01,Woodie Held,SS,"2B,3B,RF",Expansion (1961-1976),1962,1954,1969,CLE,Cleveland Indians,4019,963,179,14.0,508,944.0,18,R,0.24,0.331,0.182,0.205,0.11,12.6,68.6,63.6,33.5,42.5,F,B-,C+,D,D+,44.2,Common,False,False,0,0,0,bbref_war
hartji01,hartji01,Jim Ray Hart,3B,RF,Expansion (1961-1976),1969,1963,1974,SFN,San Francisco Giants,3783,1052,170,17.0,380,573.0,13,R,0.278,0.345,0.189,0.136,0.09,63.0,72.5,44.7,27.8,11.8,C+,B,D+,D-,F,44.0,Common,True,False,1,0,0,bbref_war
colbena01,colbena01,Nate Colbert,1B,,Expansion (1961-1976),1972,1966,1976,SDN,San Diego Padres,3422,833,173,52.0,383,902.0,12,R,0.243,0.322,0.207,0.234,0.099,9.4,82.1,53.6,48.3,26.2,F,A-,C-,D+,D-,43.9,Common,True,False,3,0,0,bbref_war
hansero02,hansero02,Ron Hansen,SS,3B,Expansion (1961-1976),1966,1958,1972,CHA,Chicago White Sox,4311,1007,106,9.0,551,643.0,16,R,0.234,0.32,0.118,0.131,0.112,23.9,35.8,65.3,24.3,70.0,D-,D,B-,D-,B,43.9,Common,True,False,2,0,0,bbref_war
mccrato01,mccrato01,Tommy McCraw,1B,RF,Expansion (1961-1976),1970,1963,1975,CHA,Chicago White Sox,3956,972,75,143.0,332,544.0,14,L,0.246,0.309,0.116,0.125,0.076,36.1,34.8,32.0,72.3,44.3,D,D,D,B,D+,43.9,Common,False,False,0,0,0,bbref_war
